car name,engine_capacity,cylinder,horse_power,top_speed,brand,country,num_seats,Price_USD
Maxus V80 18-Seater 2021 2.5L Passenger Van (M/T),2.5,4,136,150,maxus,bahrain,18,27825.0
Audi Q3 2021 30 TFSI Design (150 HP),1.4,4,150,204,audi,bahrain,5,34980.0
Kia Sorento 2021 2.5L (AWD),2.5,4,178,190,kia,bahrain,7,39750.0
BMW 3 Series 2021 318i,1.5,4,136,210,bmw,bahrain,5,36835.0
Mini Countryman 2021 Cooper,1.5,3,136,200,mini,bahrain,5,38425.0
Audi Q3 2021 35 TFSI Design quattro (150 HP),1.4,4,150,217,audi,bahrain,5,37100.0
BMW 1 Series 2021 118i,1.5,4,140,213,bmw,bahrain,5,37100.0
Toyota FJ Cruiser 2021 4.0L GXR,4.0,6,270,180,toyota,bahrain,5,37842.0
Audi Q3 2021 40 TFSI Design quattro (220 HP),2.0,4,220,233,audi,bahrain,5,38425.0
Ford Expedition 2021 3.5L EcoBoost XL,3.5,4,385,185,ford,bahrain,8,42386.75
Mazda CX-9 2021 2.5T Classic (4x2),2.5,4,226,210,mazda,bahrain,7,33655.0
Audi A4 2021 30 TFSI Basic (150 HP),1.4,4,150,210,audi,bahrain,5,37895.0
Toyota Fortuner 2021 4.0L VXR,4.0,6,235,187,toyota,bahrain,7,38952.35
Jeep Grand Cherokee 2021 3.6L Laredo 4x2,3.6,6,290,190,jeep,bahrain,5,34447.35
Ford Expedition 2021 3.5L EcoBoost XLT,3.5,4,385,185,ford,bahrain,8,42400.0
Mini Hatch 2021 5-Door Cooper,1.5,3,136,207,mini,bahrain,5,35510.0
Audi A4 2021 30 TFSI Design (150 HP),1.4,4,150,210,audi,bahrain,5,41605.0
Mercedes-Benz A-Class 2021 A 250,2.0,4,224,250,mercedes-benz,bahrain,5,40280.0
Dodge Charger 2021 3.6L GT,3.6,6,300,210,dodge,bahrain,5,34185.0
Lincoln MKC 2021 2.0T Premier,2.0,4,253,221,lincoln,bahrain,5,37100.0
BMW X1 2021 sDrive18i,2.0,4,150,202,bmw,bahrain,5,40810.0
Ford Taurus 2021 3.5L V6 LTD,3.5,6,288,200,ford,bahrain,5,39750.0
Audi A4 2021 40 TFSI Basic (190 HP),2.0,4,190,240,audi,bahrain,5,40545.0
Ford Mustang 2021 2.3L EcoBoost Fastback A/T,2.3,4,310,240,ford,bahrain,4,46375.0
Infiniti Q50 2021 2.0T Premium,2.0,4,208,245,infiniti,bahrain,5,39485.0
Audi A4 2021 30 TFSI Sport (150 HP),1.4,4,150,210,audi,bahrain,5,41605.0
Dodge Charger 2021 3.6L GTS,3.6,6,300,210,dodge,bahrain,5,37895.0
Audi A3 Sportback 2021 S3 (286 HP) quattro,2.0,4,286,250,audi,bahrain,5,41340.0
Land Rover Discovery Sport 2021 2.0T S (AWD),2.0,4,240,200,land-rover,bahrain,5,42135.0
Mercedes-Benz C-Class 2021 C 180,1.6,4,156,207,mercedes-benz,bahrain,5,41605.0
Alfa Romeo Giulia 2021 Super,2.0,4,330,221,alfa-romeo,bahrain,5,47700.0
BMW 2 Series Active Tourer 2021 218i,1.5,3,136,205,bmw,bahrain,5,42400.0
Lexus IS 2021 200t Classic,2.0,4,241,230,lexus,bahrain,5,42400.0
Chrysler 300C 2021 3.6L V6 Limited,3.6,4,292,210,chrysler,bahrain,5,35245.0
Jaguar XE 2021 2.0T Pure (200 PS),2.0,4,197,238,jaguar,bahrain,5,42135.0
BMW 1 Series 2021 120i,1.6,4,177,222,bmw,bahrain,5,42400.0
Chrysler 300C 2021 3.6L V6 Luxury,3.6,4,292,210,chrysler,bahrain,5,44520.0
Mini Hatch 2021 3-Door Cooper S,2.0,4,192,235,mini,bahrain,4,38425.0
Jaguar XE 2021 Base 2.0,2.0,4,200,237,jaguar,bahrain,5,44785.0
Subaru WRX 2021 2.5T STi Standard,2.5,4,300,250,subaru,bahrain,5,43725.0
Dodge Charger 2021 6.4L R/T Scatpack,6.4,8,485,281,dodge,bahrain,5,51675.0
Jaguar XE 2021 2.0 Prestige,2.0,4,200,237,jaguar,bahrain,5,44785.0
Jaguar XE 2021 2.0 Portfolio,2.0,4,200,237,jaguar,bahrain,5,44785.0
Mercedes-Benz CLA-Class 2021 CLA 250,2.0,4,211,240,mercedes-benz,bahrain,5,42930.0
Mercedes-Benz GLA 2021 250 4MATIC,2.0,4,211,230,mercedes-benz,bahrain,5,43460.0
Audi A5 Sportback 2021 1.8L (170 HP),1.8,4,170,220,audi,bahrain,5,43990.0
GMC Acadia 2021 3.6L SLT1 (FWD),3.6,6,310,210,gmc,bahrain,7,44520.0
Audi A4 2021 40 TFSI Sport (190 HP),2.0,4,190,240,audi,bahrain,5,43195.0
Audi A4 2021 40 TFSI Design (190 HP),2.0,4,190,240,audi,bahrain,5,43195.0
Jaguar XE 2021 2.0T S (250 PS),2.0,4,247,250,jaguar,bahrain,5,44785.0
Jeep Grand Cherokee 2021 3.6L Limited,3.6,6,290,190,jeep,bahrain,5,45050.0
Mercedes-Benz C-Class 2021 C 200,2.0,4,204,245,mercedes-benz,bahrain,5,43195.0
BMW 3 Series 2021 320d,2.0,4,190,235,bmw,bahrain,5,44785.0
BMW X1 2021 sDrive20i,2.0,4,192,225,bmw,bahrain,5,46375.0
Ford Mustang 2021 2.3L EcoBoost Fastback M/T,2.3,4,310,240,ford,bahrain,4,42386.75
Dodge Charger 2021 5.7L Daytona 392,5.7,8,375,250,dodge,bahrain,5,43725.0
Lexus IS 2021 200t F Sport Prestige,2.0,4,350,221,lexus,bahrain,5,46375.0
Jaguar XF 2021 2.0 i4Turbo Luxury,2.0,4,235,241,jaguar,bahrain,5,44785.0
Dodge Charger 2021 5.7L R/T,5.7,8,370,250,dodge,bahrain,5,40810.0
Jaguar XE 2021 2.0T SE (200 PS),2.0,4,200,238,jaguar,bahrain,5,45580.0
Audi S3 Sedan 2021 2.0 TFSI quattro (290 HP),2.0,4,290,250,audi,bahrain,5,45050.0
Dodge Charger 2021 5.7L R/T Highline,5.7,8,370,250,dodge,bahrain,5,46375.0
BMW 2 Series Coupe 2021 218i,1.5,3,136,215,bmw,bahrain,4,46375.0
Jaguar XE 2021 2.0T R-Sport (200 PS),2.0,4,197,238,jaguar,bahrain,5,47435.0
Audi A4 2021 45 TFSI quattro Sport (252 HP),2.0,4,252,250,audi,bahrain,5,49025.0
Jaguar XE 2021 2.0T Prestige (250 PS),2.0,4,247,250,jaguar,bahrain,5,47435.0
Mercedes-Benz SLC 2021 200,2.0,4,184,237,mercedes-benz,bahrain,2,48760.0
Jaguar XE 2021 2.0T R-Dynamic (250 PS),2.0,4,250,250,jaguar,bahrain,5,49025.0
BMW 1 Series 2021 125i,2.0,4,218,243,bmw,bahrain,5,47700.0
Land Rover Discovery Sport 2021 2.0L Si4 SE (4WD),2.0,4,236,200,land-rover,bahrain,5,47435.0
Jaguar F-Pace 2021 2.0T Pure (250 PS),2.0,4,246,217,jaguar,bahrain,5,47700.0
Infiniti QX60 2021 3.5L Luxe,3.5,6,295,195,infiniti,bahrain,7,47700.0
Audi A4 2021 45 TFSI quattro Design (252 HP),2.0,4,252,250,audi,bahrain,5,49025.0
GMC Acadia 2021 3.6L SLT2 (AWD),3.6,6,310,210,gmc,bahrain,7,49555.0
Lexus IS 2021 200t Exclusive,2.0,4,241,230,lexus,bahrain,5,50085.0
Jaguar XE 2021 2.0T Pure (300 PS),2.0,4,297,250,jaguar,bahrain,5,49820.0
Jaguar XE 2021 2.0T Portfolio (200 PS),2.0,4,197,238,jaguar,bahrain,5,49820.0
Mercedes-Benz V Class 2021 Standard,2.0,4,350,221,mercedes-benz,bahrain,5,50085.0
Jaguar XF 2021 2.0T Pure (250 PS),2.0,4,250,244,jaguar,bahrain,5,50085.0
Ford Mustang 2021 2.3L EcoBoost Fastback Premium,2.3,4,310,240,ford,bahrain,4,50085.0
Chevrolet Suburban 2021 5.3L LS 4WD,5.3,8,355,175,chevrolet,bahrain,9,53000.0
BMW 2 Series Coupe 2021 220i,2.0,4,184,230,bmw,bahrain,4,49025.0
BMW 4 Series Coupe 2021 420i,2.0,4,184,236,bmw,bahrain,4,50085.0
BMW Z4 Roadster 2021 sDrive18i,2.0,4,156,220,bmw,bahrain,2,50085.0
Audi A5 Coupe 2021 40 TFSI Sport (190 HP),2.0,4,190,240,audi,bahrain,4,51145.0
Mercedes-Benz C-Class Coupe 2021 C 200,2.0,4,204,245,mercedes-benz,bahrain,4,50350.0
Mercedes-Benz GLC-Class 2021 GLC 250 4MATIC,2.0,4,211,222,mercedes-benz,bahrain,5,51410.0
Jaguar XE 2021 2.0T Portfolio (250 PS),2.0,4,247,250,jaguar,bahrain,5,51675.0
Toyota Land Cruiser Prado 2021 4.0L VXR,4.0,6,271,200,toyota,bahrain,7,50641.5
Chrysler 300C 2021 5.7L V8 Luxury,5.7,8,363,234,chrysler,bahrain,5,47700.0
Audi A5 Coupe 2021 40 TFSI Design (190 HP),2.0,4,190,240,audi,bahrain,4,51145.0
Lincoln MKC 2021 2.0T Select,2.0,4,253,221,lincoln,bahrain,5,50350.0
Mercedes-Benz C-Class 2021 C 250,2.0,4,211,250,mercedes-benz,bahrain,5,50350.0
Audi A5 Sportback 2021 45 TFSI Sport quattro (252 HP),2.0,4,252,250,audi,bahrain,5,50880.0
BMW 4 Series Gran Coupe 2021 420i,2.0,4,184,236,bmw,bahrain,4,50350.0
Volvo S90 2021 T5 FWD Inscription,2.0,4,254,230,volvo,bahrain,5,60936.75
Mini Hatch 2021 John Cooper Works (3-Door),2.0,4,231,246,mini,bahrain,4,46110.0
